file,size_kb,status
epigraph.md,0.5,todo
his-grace-of-avon-astonishes-everyone-for-the-last-time.md,15.6,todo
his-grace-of-avon-becomes-further-acquainted-with-his-page.md,25.6,todo
his-grace-of-avon-buys-a-soul.md,17.8,todo
his-grace-of-avon-refuses-to-sell-his-page.md,22.2,todo
his-grace-of-avon-s-ward.md,11.2,todo
his-grace-of-avon-takes-command-of-the-game.md,16.3,todo
his-grace-of-avon-trumps-the-comte-s-ace.md,31.2,todo
his-grace-of-avon-visits-versailles.md,27.1,todo
his-grace-of-avon-wins-all.md,14.8,todo
hugh-davenant-is-agreeably-surprised.md,19.5,todo
hugh-davenant-is-amazed.md,14.7,todo
introducing-the-comte-de-saint-vire.md,21.1,todo
l-on-and-l-onie.md,15.4,todo
l-onie-curtsies-to-the-polite-world.md,24.4,todo
lady-fanny-s-virtue-is-outraged.md,25.5,todo
lord-rupert-makes-the-acquaintance-of-l-onie.md,12.8,todo
lord-rupert-wins-the-second-trick.md,27.4,todo
mr-marling-allows-himself-to-be-persuaded.md,17.2,todo
mr-marling-s-heart-is-won.md,7.5,todo
of-a-capture-a-chase-and-confusion.md,16.6,todo
satan-and-priest-at-one.md,22.9,todo
the-appearance-on-the-scene-of-lord-rupert-alastair.md,17.4,todo
the-arrival-of-another-player-in-the-game.md,16.3,todo
the-coming-of-the-comte-de-saint-vire.md,9.1,todo
the-comte-de-saint-vire-discovers-an-ace-in-his-hand.md,13.3,todo
the-disappearance-of-l-onie.md,19.7,todo
the-discomfiture-of-the-comte-de-saint-vire.md,22.0,todo
the-education-of-l-onie.md,12.1,todo
the-hand-of-madame-de-verchoureux.md,19.6,todo
the-indignation-of-mr-manvers.md,17.7,todo
the-presentation-of-l-onie.md,23.0,todo
which-tells-of-a-debt-unpaid.md,8.5,todo
