file,size_kb,status
a-good-finish.md,10.3,done
a-good-start.md,5.6,done
a-naval-battle-and-its-consequences.md,11.2,done
a-skirmish.md,8.9,done
a-small-incident.md,10.4,done
a-surprise-for-seymour-s.md,14.3,done
albert-redivivus.md,10.6,done
bruce-explains.md,8.4,done
dedication.md,0.0,done
deus-ex-machina.md,11.1,done
drummond-goes-into-retirement.md,9.3,done
dunstable-and-linton-go-up-the-river.md,7.9,done
expert-opinions.md,12.9,done
mr-bevan-makes-a-suggestion.md,11.5,done
mr-joe-bevan.md,9.6,done
paving-the-way.md,10.8,done
preface.md,0.4,done
seymour-s-one-success.md,11.3,done
sheen-at-home.md,10.0,done
sheen-begins-his-education.md,10.5,done
sheen-goes-to-aldershot.md,8.9,done
sheen-receives-visitors-and-advice.md,9.3,done
sheen-s-progress.md,11.2,done
the-better-part-of-valour.md,10.0,done
the-rout-at-ripton.md,12.4,done
the-white-feather.md,11.8,done
