file,size_kb,status
01-the-firm-of-oberzohn.md,18.3,todo
02-the-three-men-of-curzon-street.md,15.1,todo
03-the-vendetta.md,10.1,todo
04-the-snake-strikes.md,9.6,todo
05-the-golden-woman.md,14.6,todo
06-in-chester-square.md,14.1,todo
07-moral-suasion.md,12.6,todo
08-the-house-of-oberzohn.md,13.6,todo
09-before-the-lights-went-out.md,5.3,todo
10-when-the-lights-went-out.md,12.7,todo
11-gurther.md,9.3,todo
12-leon-theorizes.md,15.5,todo
13-mirabelle-goes-home.md,14.1,todo
14-the-pedlar.md,18.9,todo
15-two-accidents.md,19.2,todo
16-rath-hall.md,33.2,todo
17-written-in-braille.md,14.2,todo
18-the-story-of-mont-d-or.md,13.0,todo
19-at-heavytree-farm.md,20.3,todo
20-gurther-reports.md,9.0,todo
21-the-account-book.md,18.8,todo
22-in-the-store-cellar.md,12.0,todo
23-the-courier.md,13.2,todo
24-on-the-night-mail.md,15.0,todo
25-gurther-returns.md,10.4,todo
26-in-captivity.md,15.8,todo
27-mr-newton-s-dilemma.md,21.0,todo
28-at-frater-s.md,8.6,todo
29-work-for-gurther.md,22.2,todo
30-joan-a-prisoner.md,20.7,todo
31-the-things-in-the-box.md,15.6,todo
32-the-search.md,17.5,todo
33-the-siege.md,28.0,todo
34-the-death-tube.md,3.1,todo
