file,size_kb,status
epigraph-1.md,0.2,todo
epigraph-2.md,0.0,todo
a-foreword-which-asserts-nothing.md,9.9,todo
about-a-cock-that-crowed-too-soon.md,9.7,todo
appearance-of-the-duke-of-logreus.md,6.1,todo
as-to-a-veil-they-broke.md,11.5,todo
as-to-applauded-precedents.md,14.0,todo
assumption-of-a-noted-garment.md,5.6,todo
candid-opinions-of-dame-lisa.md,10.9,todo
cantraps-of-the-master-philologist.md,7.2,todo
concerning-horvendile-s-nonsense.md,13.1,todo
dedication.md,0.4,todo
divers-imbroglios-of-king-smoit.md,16.0,todo
economics-of-king-jurgen.md,8.2,todo
efficacy-of-prayer.md,7.6,todo
excursus-of-yolande-s-undoing.md,7.2,todo
farewell-to-chloris.md,7.1,todo
how-ana-tis-voyaged.md,5.6,todo
how-emperor-jurgen-fared-infernally.md,5.5,todo
in-the-manager-s-office.md,11.3,todo
in-time-s-hourglass.md,10.0,todo
invention-of-the-lovely-vampire.md,6.1,todo
of-compromises-in-cocaigne.md,10.5,todo
of-compromises-in-glathion.md,9.8,todo
of-compromises-in-heaven.md,17.3,todo
of-compromises-in-hell.md,11.7,todo
of-compromises-in-leuk.md,19.9,todo
of-compromises-on-a-wednesday.md,19.1,todo
of-the-compromise-with-koshchei.md,11.6,todo
old-toys-and-a-new-shadow.md,9.0,todo
philosophy-of-gogyrvan-gawr.md,9.2,todo
pitiful-disguises-of-thragnar.md,8.5,todo
postures-before-a-shadow.md,18.8,todo
preliminary-tactics-of-duke-jurgen.md,15.6,todo
requirements-of-bread-and-butter.md,7.4,todo
shortcomings-of-prince-jurgen.md,21.3,todo
showing-that-sereda-is-feminine.md,11.8,todo
sundry-devices-of-the-philistines.md,16.4,todo
the-ascension-of-pope-jurgen.md,8.9,todo
the-brown-man-with-queer-feet.md,6.8,todo
the-desire-of-ana-tis.md,6.7,todo
the-dorothy-who-did-not-understand.md,18.6,todo
the-faith-of-guenevere.md,6.7,todo
the-fall-of-pseudopolis.md,6.1,todo
the-garden-between-dawn-and-sunrise.md,6.0,todo
the-moment-that-did-not-count.md,7.1,todo
the-orthodox-rescue-of-guenevere.md,7.6,todo
the-vision-of-helen.md,5.6,todo
twelve-that-are-fretted-hourly.md,9.3,todo
vexatious-estate-of-queen-helen.md,12.1,todo
what-grandfather-satan-reported.md,6.0,todo
why-coth-was-contradicted.md,10.7,todo
why-jurgen-did-the-manly-thing.md,7.2,todo
why-merlin-talked-in-twilight.md,10.1,todo
