file,size_kb,status
01-dedication.md,0.0,todo
02-an-unpleasant-dinner-party.md,32.4,todo
03-in-room-18.md,31.2,todo
04-dr-letheny-does-not-return.md,32.0,todo
05-a-yellow-slicker-and-other-problems.md,30.4,todo
06-a-lapis-cuff-link.md,27.3,todo
07-i-make-a-discovery-and-regret-it.md,23.8,todo
08-the-disappearing-key-and-part-of-an-inquest.md,26.8,todo
09-a-gold-sequin.md,20.3,todo
10-under-the-barberry-bush.md,15.9,todo
11-a-midnight-visitor.md,20.6,todo
12-by-the-light-of-a-match.md,21.5,todo
13-room-18-again.md,26.7,todo
14-the-radium-appears.md,23.7,todo
15-a-matter-of-evidence.md,31.1,todo
16-corole-is-moved-to-candour.md,25.1,todo
17-the-red-light-above-the-door.md,16.1,todo
18-o-leary-tells-a-story.md,27.0,todo
19-o-leary-revises-his-story.md,15.1,todo
