file,size_kb,status
epigraph-1.md,0.0,done
epigraph-2.md,0.5,done
a-preface.md,7.4,done
ahasuerus.md,0.4,done
bibliography.md,3.1,done
critical-comment.md,3.5,done
dedication.md,0.1,done
demetrios.md,0.4,done
endnotes.md,0.4,done
how-a-bargain-was-cried.md,5.5,done
how-a-minstrel-came.md,8.3,done
how-ahasuerus-was-candid.md,3.2,done
how-demetrios-cried-farewell.md,9.9,done
how-demetrios-held-his-chattel.md,6.7,done
how-demetrios-meditated.md,3.6,done
how-demetrios-was-amused.md,4.8,done
how-demetrios-was-taken.md,2.9,done
how-demetrios-wooed.md,6.2,done
how-flamberge-was-lost.md,6.1,done
how-melicent-conquered.md,10.0,done
how-melicent-sought-oversea.md,3.8,done
how-melicent-wedded.md,4.4,done
how-melicent-wooed.md,11.4,done
how-men-ordered-matters.md,4.2,done
how-misery-held-nacumera.md,6.3,done
how-orestes-ruled.md,3.3,done
how-perion-braved-theodoret.md,8.9,done
how-perion-fought.md,6.9,done
how-perion-got-aid.md,5.2,done
how-perion-saw-melicent.md,5.7,done
how-perion-was-freed.md,7.3,done
how-perion-was-unmasked.md,7.4,done
how-the-bishop-aided-perion.md,7.4,done
how-the-vicomte-was-very-gay.md,3.2,done
how-they-cried-quits.md,3.1,done
how-they-praised-melicent.md,4.9,done
how-time-sped-in-heathenry.md,6.4,done
how-time-sped-with-perion.md,3.5,done
how-women-talked-together.md,6.2,done
incipit.md,0.2,done
melicent.md,0.4,done
perion.md,0.4,done
the-afterword.md,9.1,done
the-argument.md,0.7,done
