file,size_kb,status
an-old-newspaper.md,10.7,todo
arrested.md,11.3,todo
forestalled.md,12.1,todo
his-first-brief.md,11.9,todo
maitland-alias-marbury.md,11.8,todo
market-milcaster.md,12.6,todo
miss-baylis.md,9.7,todo
mother-gutch.md,11.2,todo
mr-aylmore-is-questioned.md,11.4,todo
mr-aylmore.md,12.4,todo
mr-elphick-s-chambers.md,10.3,todo
mr-quarterpage-harks-back.md,12.8,todo
myerst-explains.md,12.7,todo
of-proved-identity.md,11.2,todo
revelation.md,11.6,todo
revelations.md,11.2,todo
spargo-wishes-to-specialize.md,11.7,todo
still-silent.md,10.8,todo
the-anglo-orient-hotel.md,12.0,todo
the-blank-past.md,11.5,todo
the-chamberlayne-story.md,12.7,todo
the-closed-doors.md,11.8,todo
the-clue-of-the-cap.md,12.2,todo
the-contents-of-the-coffin.md,11.5,todo
the-dealer-in-rare-stamps.md,11.7,todo
the-final-telegram.md,12.1,todo
the-leather-box.md,12.3,todo
the-man-from-the-safe-deposit.md,12.7,todo
the-new-witness.md,9.8,todo
the-penitent-window-cleaner.md,10.5,todo
the-scrap-of-grey-paper.md,11.8,todo
the-silver-ticket.md,12.0,todo
the-whip-hand.md,10.8,todo
the-yellow-dragon.md,12.6,todo
under-suspicion.md,9.8,todo
witness-to-a-meeting.md,12.5,todo
