file,size_kb,status
billy-breakenridge-makes-good.md,23.5,todo
buried-treasure.md,25.6,todo
curly-bill.md,32.9,todo
dedication.md,0.0,todo
flashes-of-storm.md,32.7,todo
glad-hand-and-trigger-finger.md,29.3,todo
hands-up.md,27.7,todo
hills-of-silver.md,39.3,todo
john-ringo-cashes-in.md,29.2,todo
on-the-benson-road.md,21.9,todo
patchy.md,27.8,todo
red-lights-and-altar-candles.md,29.1,todo
ringo.md,18.9,todo
russian-bill-s-little-drama.md,29.9,todo
sources.md,3.1,todo
sunshine-and-peace.md,16.7,todo
the-affair-of-skeleton-canyon.md,19.4,todo
the-honeymoon-cattle-drive.md,34.9,todo
the-old-man-with-a-beard.md,17.9,todo
the-out-trail.md,32.3,todo
the-red-road-of-vengeance.md,33.2,todo
the-round-table-s-last-knight.md,39.6,todo
the-showdown.md,31.0,todo
wyatt-earp-plays-a-lone-hand.md,18.4,todo
