file,size_kb,status
a-chiel-s-amang-ye-takin-notes.md,36.2,todo
an-exposition-and-a-tragedy.md,47.7,todo
dedication.md,0.0,todo
jeffrey-blackmore-deceased.md,25.7,todo
jeffrey-blackmore-s-will.md,24.4,todo
list-of-illustrations.md,0.1,todo
preface.md,2.3,todo
the-blackmore-case-reviewed.md,28.1,todo
the-cuneiform-inscription.md,38.0,todo
the-house-of-mystery.md,30.3,todo
the-hunter-hunted.md,33.7,todo
the-mysterious-patient.md,40.7,todo
the-official-view.md,14.1,todo
the-portrait.md,17.8,todo
the-statement-of-samuel-wilkins.md,27.5,todo
the-track-chart.md,17.3,todo
thorndyke-devises-a-scheme.md,20.5,todo
thorndyke-explodes-the-mine.md,21.4,todo
thorndyke-lays-the-mine.md,11.6,todo
