file,size_kb,status
01-epigraph.md,0.1,todo
02-dedication.md,0.4,todo
03-our-raison-detre.md,2.8,todo
04-soprano-obligato.md,0.5,todo
05-womanhood-a-vital-element-in-the-regeneration-and-progress-of-a-race.md,44.7,todo
06-the-higher-education-of-women.md,38.0,todo
07-woman-versus-the-indian.md,54.7,todo
08-the-status-of-woman-in-america.md,21.6,todo
09-tutti-ad-libitum.md,0.7,todo
10-has-america-a-race-problem-if-so-how-can-it-best-be-solved.md,29.4,todo
11-one-phase-of-american-literature.md,62.8,todo
12-what-are-we-worth.md,68.6,todo
13-the-gain-from-a-belief.md,21.6,todo
14-endnotes.md,0.6,todo
